words@yunk1964m	@yunk1964m	79.887	80.127	вот
words@yunk1964m	@yunk1964m	80.127	80.367	мы
words@yunk1964m	@yunk1964m	80.367	80.607	заходили
words@yunk1964m	@yunk1964m	80.607	80.847	просто
words@yunk1964m	@yunk1964m	80.847	81.087	видели
words@yunk1964m	@yunk1964m	81.087	81.327	на
words@yunk1964m	@yunk1964m	81.327	81.567	витрине
words@yunk1964m	@yunk1964m	81.567	81.807	одного
words@yunk1964m	@yunk1964m	81.807	82.047	магазина
words@yunk1964m	@yunk1964m	82.047	82.287	но
words@yunk1964m	@yunk1964m	82.287	82.527	он
words@yunk1964m	@yunk1964m	82.527	82.767	был
words@yunk1964m	@yunk1964m	82.767	83.007	закрыт
words@yunk1964m	@yunk1964m	83.007	83.247	/
words@yunk1964m	@yunk1964m	83.247	83.487	а
words@yunk1964m	@yunk1964m	83.487	83.727	вот
words@yunk1964m	@yunk1964m	83.727	83.967	в
words@yunk1964m	@yunk1964m	83.967	84.207	центре
words@yunk1964m	@yunk1964m	84.207	84.447	мы
words@yunk1964m	@yunk1964m	84.447	84.687	заходили
words@yunk1964m	@yunk1964m	84.687	84.927	/
words@yunk1964m	@yunk1964m	84.927	85.167	вот
words@yunk1964m	@yunk1964m	85.167	85.407	в
words@yunk1964m	@yunk1964m	85.407	85.647	этот
words@yunk1964m	@yunk1964m	85.647	85.887	магазин
words@yunk1964m	@yunk1964m	85.887	86.127	музыкальный
words@yunk1964m	@yunk1964m	86.127	86.367	/
words@yunk1964m	@yunk1964m	86.367	86.607	там
words@yunk1964m	@yunk1964m	86.607	86.847	ничё
words@yunk1964m	@yunk1964m	86.847	87.087	хорошего
words@yunk1964m	@yunk1964m	87.087	87.327	/
words@yunk1964m	@yunk1964m	87.327	87.567	в
words@yunk1964m	@yunk1964m	87.567	87.807	принципе
words@yunk1964m	@yunk1964m	87.807	88.047	не
words@yunk1964m	@yunk1964m	88.047	88.287	было
words@yunk1964m	@yunk1964m	88.287	88.527	/
words@yunk1964m	@yunk1964m	88.527	88.797	/
words@yunk1964m	@yunk1964m	98.352	98.644	нет
words@yunk1964m	@yunk1964m	98.644	98.936	они
words@yunk1964m	@yunk1964m	98.936	99.228	относятся
words@yunk1964m	@yunk1964m	99.228	99.52	к
words@yunk1964m	@yunk1964m	99.52	99.812	нам
words@yunk1964m	@yunk1964m	99.812	100.104	/
words@yunk1964m	@yunk1964m	100.104	100.396	капитально
words@yunk1964m	@yunk1964m	100.396	100.688	/
words@yunk1964m	@yunk1964m	100.688	100.98	отлично
words@yunk1964m	@yunk1964m	100.98	101.272	относятся
words@yunk1964m	@yunk1964m	101.272	101.564	/
words@yunk1964m	@yunk1964m	101.564	101.86	/
words@yunk1964m	@yunk1964m	103.422	103.607	конечно
words@yunk1964m	@yunk1964m	103.607	103.792	нужны
words@yunk1964m	@yunk1964m	103.792	103.977	/
words@yunk1964m	@yunk1964m	103.977	104.162	так
words@yunk1964m	@yunk1964m	104.162	104.347	же
words@yunk1964m	@yunk1964m	104.347	104.532	как
words@yunk1964m	@yunk1964m	104.532	104.717	и
words@yunk1964m	@yunk1964m	104.717	104.902	они
words@yunk1964m	@yunk1964m	104.902	105.087	нам
words@yunk1964m	@yunk1964m	105.087	105.272	/
words@yunk1964m	@yunk1964m	105.272	105.462	/
words@yunk1964m	@yunk1964m	105.632	105.917	вообще
words@yunk1964m	@yunk1964m	105.917	106.202	за...
words@yunk1964m	@yunk1964m	106.202	106.487	/
words@yunk1964m	@yunk1964m	106.487	106.772	мы
words@yunk1964m	@yunk1964m	106.772	107.057	за
words@yunk1964m	@yunk1964m	107.057	107.342	воссоединение
words@yunk1964m	@yunk1964m	107.342	107.627	вместе
words@yunk1964m	@yunk1964m	107.627	107.912	но
words@yunk1964m	@yunk1964m	107.912	108.197	/
words@yunk1964m	@yunk1964m	108.197	108.482	они
words@yunk1964m	@yunk1964m	108.482	108.767	навряд
words@yunk1964m	@yunk1964m	108.767	109.052	ли
words@yunk1964m	@yunk1964m	109.052	109.337	/
words@yunk1964m	@yunk1964m	109.337	109.622	они
words@yunk1964m	@yunk1964m	109.622	109.907	наверное
words@yunk1964m	@yunk1964m	109.907	110.192	будут
words@yunk1964m	@yunk1964m	110.192	110.477	против
words@yunk1964m	@yunk1964m	110.477	110.762	/
words@yunk1964m	@yunk1964m	110.762	111.052	/
words@yunk1964m	@yunk1964m	111.372	111.576	живется
words@yunk1964m	@yunk1964m	111.576	111.78	им
words@yunk1964m	@yunk1964m	111.78	111.984	всё
words@yunk1964m	@yunk1964m	111.984	112.188	там
words@yunk1964m	@yunk1964m	112.188	112.392	в
words@yunk1964m	@yunk1964m	112.392	112.596	принципе
words@yunk1964m	@yunk1964m	112.596	112.8	не
words@yunk1964m	@yunk1964m	112.8	113.004	так
words@yunk1964m	@yunk1964m	113.004	113.208	уж
words@yunk1964m	@yunk1964m	113.208	113.412	и
words@yunk1964m	@yunk1964m	113.412	113.616	плохо
words@yunk1964m	@yunk1964m	113.616	113.82	/
words@yunk1964m	@yunk1964m	113.82	114.032	/
words@yunk1964m	@yunk1964m	138.746	139.042	не
words@yunk1964m	@yunk1964m	139.042	139.338	ну
words@yunk1964m	@yunk1964m	139.338	139.634	квартира
words@yunk1964m	@yunk1964m	139.634	139.93	осталась
words@yunk1964m	@yunk1964m	139.93	140.226	та
words@yunk1964m	@yunk1964m	140.226	140.522	же
words@yunk1964m	@yunk1964m	140.522	140.818	самая
words@yunk1964m	@yunk1964m	140.818	141.114	которая
words@yunk1964m	@yunk1964m	141.114	141.41	была
words@yunk1964m	@yunk1964m	141.41	141.706	я
words@yunk1964m	@yunk1964m	141.706	142.002	живу
words@yunk1964m	@yunk1964m	142.002	142.298	с
words@yunk1964m	@yunk1964m	142.298	142.594	родителями
words@yunk1964m	@yunk1964m	142.594	142.89	/
words@yunk1964m	@yunk1964m	142.89	143.186	ну
words@yunk1964m	@yunk1964m	143.186	143.482	/
words@yunk1964m	@yunk1964m	143.482	143.778	насчет
words@yunk1964m	@yunk1964m	143.778	144.074	машины
words@yunk1964m	@yunk1964m	144.074	144.37	базаров
words@yunk1964m	@yunk1964m	144.37	144.666	нет
words@yunk1964m	@yunk1964m	144.666	144.962	/
words@yunk1964m	@yunk1964m	144.962	145.258	а
words@yunk1964m	@yunk1964m	145.258	145.554	ребенок
words@yunk1964m	@yunk1964m	145.554	145.85	у
words@yunk1964m	@yunk1964m	145.85	146.146	меня
words@yunk1964m	@yunk1964m	146.146	146.442	ща
words@yunk1964m	@yunk1964m	146.442	146.738	уже
words@yunk1964m	@yunk1964m	146.738	147.034	родился
words@yunk1964m	@yunk1964m	147.034	147.33	второй
words@yunk1964m	@yunk1964m	147.33	147.626	/
words@yunk1964m	@yunk1964m	147.626	147.922	из-за
words@yunk1964m	@yunk1964m	147.922	148.218	чего
words@yunk1964m	@yunk1964m	148.218	148.514	конечно
words@yunk1964m	@yunk1964m	148.514	148.81	и
words@yunk1964m	@yunk1964m	148.81	149.106	/
words@yunk1964m	@yunk1964m	149.106	149.402	была
words@yunk1964m	@yunk1964m	149.402	149.698	наша
words@yunk1964m	@yunk1964m	149.698	149.994	тишина
words@yunk1964m	@yunk1964m	149.994	150.29	вот
words@yunk1964m	@yunk1964m	150.29	150.586	эта
words@yunk1964m	@yunk1964m	150.586	150.882	годовая
words@yunk1964m	@yunk1964m	150.882	151.178	/
words@yunk1964m	@yunk1964m	151.178	151.474	ничё
words@yunk1964m	@yunk1964m	151.474	151.77	не
words@yunk1964m	@yunk1964m	151.77	152.066	записывалось
words@yunk1964m	@yunk1964m	152.066	152.362	просто
words@yunk1964m	@yunk1964m	152.362	152.658	было
words@yunk1964m	@yunk1964m	152.658	152.954	не
words@yunk1964m	@yunk1964m	152.954	153.25	до
words@yunk1964m	@yunk1964m	153.25	153.546	этого
words@yunk1964m	@yunk1964m	153.546	153.842	/
words@yunk1964m	@yunk1964m	153.842	154.16	/
words@yunk1964m	@yunk1964m	154.866	155.162	ну
words@yunk1964m	@yunk1964m	155.162	155.458	то
words@yunk1964m	@yunk1964m	155.458	155.754	/
words@yunk1964m	@yunk1964m	155.754	156.05	жена
words@yunk1964m	@yunk1964m	156.05	156.346	беременна
words@yunk1964m	@yunk1964m	156.346	156.642	то
words@yunk1964m	@yunk1964m	156.642	156.938	потом
words@yunk1964m	@yunk1964m	156.938	157.234	родила
words@yunk1964m	@yunk1964m	157.234	157.53	все
